Product,Category,Summary,Text
NewDevices,FAST,[Modbus][Huawei_SmartLogger][檢查點位] 確認 alarm4，有上傳到 IoEP device_data,"Pre-condition 
1. GW 已經關聯 Huawei_SmartLogger 裝置
Test Steps:
1. 檢查點位資訊，是否有確實上傳到 IoEP
Expected Results:
1. 確認 DB eg3 -> device_data 內，有這個 Modbus 點位的資料 (data_uuid 欄位，要符合此點位的 UUID)
2. 確認 DB eg3 -> device_data 內，上傳點位資料的 interval 為 1分鐘一筆(根據 IoE Suite 設定)
"
NewDevices,FAST,[Modbus][Huawei_SmartLogger][檢查點位] 確認 alarm4，有在 Required Data Scopes 清單內,"Pre-condition 
1. 已經創建 IoE Suite Service
Test Steps:
1.登入IOE suite/Developer
2.選擇 Service
3.查看 Required Data Scopes
4. 選擇 Huawei_SmartLogger 裝置
Expected Results:
1. 確認 Huawei_SmartLogger 裝置 底下的 Scope 清單內，有此點位的資料
"
NewDevices,FAST,[Modbus][Huawei_SmartLogger][檢查點位] 確認 alarm4，可以透過 ioeapi 取資料,"Precondition: 
1.GW 已經關聯 Huawei_SmartLogger裝置 
2. IoE Suite 的 Required Data Scopes 已經加入此點位 scope
3. 使用者已經訂閱此 IoE Service
Test step:
1. 打 API 來取得此點位的資料 
https://ioeapi-qa.nextdrive.io/v1/devices/deviceUuid/acquire
Expected results:
1. 預期 API request 回傳的 status code 為 200
2. 預期 API response 可以成功取得此點位的資料
"
NewDevices,FAST,[Modbus][Huawei_SmartLogger] Webhook User Status 可以收到此 device 的資料 (訂閱),"Precondition:
1.GW 已經關聯 {model} 裝置
2. IoE Suite 的 Required Control Scopes 已經加入此點位 scope
3. 使用者 尚未 訂閱此 IoE Service
Test Steps:
1. 登入IOE suite/Developer
2. 選擇 Service
3. 在 User Status 欄位填寫 Webhook 的測試 link
4. 使用者 訂閱此 IoE Service
Expected results:
1. 確認 Webhook Listener 有收到 Modbus 的裝置資訊
2. 預期可以在 Elastic Log 看到 Webhook 的發送紀錄
"
NewDevices,FAST,[Modbus][Huawei_SmartLogger] Webhook User Status 可以收到此 device 的資料 (解除訂閱),"Precondition:
1.GW 已經關聯 {model} 裝置
2. IoE Suite 的 Required Control Scopes 已經加入此點位 scope
3. 使用者 尚未 訂閱此 IoE Service
Test Steps:
1. 登入IOE suite/Developer
2. 選擇 Service
3. 在 User Status 欄位填寫 Webhook 的測試 link
4. 使用者 解除訂閱此 IoE Service
Expected results:
1. 確認 Webhook Listener 有收到 Modbus 的裝置資訊
2. 預期可以在 Elastic Log 看到 Webhook 的發送紀錄
"
NewDevices,FAST,[Modbus][Huawei_SmartLogger] Webhook User Status 可以收到此 device 的資料 (刪除帳號),"Precondition:
1.GW 已經關聯 {model} 裝置
2. IoE Suite 的 Required Control Scopes 已經加入此點位 scope
3. 使用者 尚未 訂閱此 IoE Service
Test Steps:
1. 登入IOE suite/Developer
2. 選擇 Service
3. 在 User Status 欄位填寫 Webhook 的測試 link
4. 刪除使用者帳號
Expected results:
1. 確認 Webhook Listener 有收到 Modbus 的裝置資訊
2. 預期可以在 Elastic Log 看到 Webhook 的發送紀錄
"
NewDevices,FAST,[Modbus][Huawei_SmartLogger] Webhook User Status 可以收到此 device 的資料 (Online),"Precondition:
1.GW 已經關聯 {model} 裝置
2. IoE Suite 的 Required Control Scopes 已經加入此點位 scope
3. 使用者 尚未 訂閱此 IoE Service
Test Steps:
1. 登入IOE suite/Developer
2. 選擇 Service
3. 在 User Status 欄位填寫 Webhook 的測試 link
4. 讓裝置上線
Expected results:
1. 確認 Webhook Listener 有收到 Modbus 的裝置資訊
2. 預期可以在 Elastic Log 看到 Webhook 的發送紀錄
"
NewDevices,FAST,[Modbus][Huawei_SmartLogger] Webhook User Status 可以收到此 device 的資料 (Offline),"Precondition:
1.GW 已經關聯 {model} 裝置
2. IoE Suite 的 Required Control Scopes 已經加入此點位 scope
3. 使用者 尚未 訂閱此 IoE Service
Test Steps:
1. 登入IOE suite/Developer
2. 選擇 Service
3. 在 User Status 欄位填寫 Webhook 的測試 link
4. 讓裝置離(斷)線
Expected results:
1. 確認 Webhook Listener 有收到 Modbus 的裝置資訊
2. 預期可以在 Elastic Log 看到 Webhook 的發送紀錄
"
NewDevices,FAST,[Modbus][Huawei_SmartLogger] Webhook User Status 可以收到此 device 的資料 (解除關聯),"Precondition:
1.GW 已經關聯 {model} 裝置
2. IoE Suite 的 Required Control Scopes 已經加入此點位 scope
3. 使用者 尚未 訂閱此 IoE Service
Test Steps:
1. 登入IOE suite/Developer
2. 選擇 Service
3. 在 User Status 欄位填寫 Webhook 的測試 link
4. 讓 GW 解除關聯 {model} 裝置
Expected results:
1. 確認 Webhook Listener 有收到 Modbus 的裝置資訊
2. 預期可以在 Elastic Log 看到 Webhook 的發送紀錄
"
NewDevices,FAST,[Modbus][Huawei_SmartLogger] Webhook Required Data 可以收到此 device 的資料,"Precondition:
1.GW 已經關聯 {model} 裝置
2. IoE Suite 的 Required Control Scopes 已經加入此點位 scope
3. 使用者 尚未 訂閱此 IoE Service
Test Steps:
1. 登入IOE suite/Developer
2. 選擇 Service
3. 在 User Status 欄位填寫 Webhook 的測試 link
4. 等待 10 分鐘，讓 data scope 資料上傳到 IoEP DB
Expected results:
1. 確認 Webhook Listener 有收到 Modbus 的裝置資訊
2. 預期可以在 Elastic Log 看到 Webhook 的發送紀錄
"
